Image,Expected_Letter,Ocp_Letter,White_0_0,Black_0_0,White_Density_0_0,Black_Density_0_0,White_0_1,Black_0_1,White_Density_0_1,Black_Density_0_1,White_0_2,Black_0_2,White_Density_0_2,Black_Density_0_2,White_0_3,Black_0_3,White_Density_0_3,Black_Density_0_3,White_1_0,Black_1_0,White_Density_1_0,Black_Density_1_0,White_1_1,Black_1_1,White_Density_1_1,Black_Density_1_1,White_1_2,Black_1_2,White_Density_1_2,Black_Density_1_2,White_1_3,Black_1_3,White_Density_1_3,Black_Density_1_3,White_2_0,Black_2_0,White_Density_2_0,Black_Density_2_0,White_2_1,Black_2_1,White_Density_2_1,Black_Density_2_1,White_2_2,Black_2_2,White_Density_2_2,Black_Density_2_2,White_2_3,Black_2_3,White_Density_2_3,Black_Density_2_3,White_3_0,Black_3_0,White_Density_3_0,Black_Density_3_0,White_3_1,Black_3_1,White_Density_3_1,Black_Density_3_1,White_3_2,Black_3_2,White_Density_3_2,Black_Density_3_2,White_3_3,Black_3_3,White_Density_3_3,Black_Density_3_3,Total_White_Pixels,Total_Black_Pixels,Total_White_Density,Total_Black_Density
big_char_1293_R.png,R,R,231,3,0.99,0.01,180,54,0.77,0.23,207,27,0.88,0.12,216,18,0.92,0.08,234,0,1.00,0.00,126,108,0.54,0.46,200,34,0.85,0.15,234,0,1.00,0.00,234,0,1.00,0.00,125,109,0.53,0.47,204,30,0.87,0.13,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,210,24,0.90,0.10,234,0,1.00,0.00,3335,409,0.86,0.11
big_char_1334_G.png,G,G,80,0,1.00,0.00,56,24,0.70,0.30,43,37,0.54,0.46,54,26,0.68,0.33,51,29,0.64,0.36,64,16,0.80,0.20,78,2,0.97,0.03,80,0,1.00,0.00,42,38,0.53,0.47,66,14,0.82,0.17,31,49,0.39,0.61,45,35,0.56,0.44,79,1,0.99,0.01,59,21,0.74,0.26,29,51,0.36,0.64,49,31,0.61,0.39,906,374,0.66,0.27
big_char_378_E.png,E,,46,26,0.64,0.36,35,37,0.49,0.51,33,39,0.46,0.54,60,12,0.83,0.17,72,0,1.00,0.00,35,37,0.49,0.51,41,31,0.57,0.43,33,39,0.46,0.54,72,0,1.00,0.00,43,29,0.60,0.40,53,19,0.74,0.26,69,3,0.96,0.04,64,8,0.89,0.11,26,46,0.36,0.64,32,40,0.44,0.56,70,2,0.97,0.03,784,368,0.57,0.27
big_char_1280_X.png,X,K,56,0,1.00,0.00,34,22,0.61,0.39,56,0,1.00,0.00,32,24,0.57,0.43,56,0,1.00,0.00,25,31,0.45,0.55,29,27,0.52,0.48,48,8,0.86,0.14,54,2,0.96,0.04,14,42,0.25,0.75,36,20,0.64,0.36,56,0,1.00,0.00,26,30,0.46,0.54,48,8,0.86,0.14,34,22,0.61,0.39,56,0,1.00,0.00,660,236,0.61,0.22
big_char_1238_X.png,X,F,231,3,0.99,0.01,234,0,1.00,0.00,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,175,59,0.75,0.25,202,32,0.86,0.14,234,0,1.00,0.00,224,10,0.96,0.04,117,117,0.50,0.50,232,2,0.99,0.01,234,0,1.00,0.00,226,8,0.97,0.03,216,18,0.92,0.08,227,7,0.97,0.03,234,0,1.00,0.00,3485,259,0.88,0.07
big_char_320_W.png,W,,57,20,0.74,0.26,64,13,0.83,0.17,77,0,1.00,0.00,63,14,0.82,0.18,55,22,0.71,0.29,42,35,0.55,0.45,77,0,1.00,0.00,45,32,0.58,0.42,45,32,0.58,0.42,41,36,0.53,0.47,73,4,0.95,0.05,46,31,0.60,0.40,51,26,0.66,0.34,37,40,0.48,0.52,32,45,0.42,0.58,30,47,0.39,0.61,835,397,0.61,0.29
big_char_1045_N.png,N,,234,0,1.00,0.00,232,2,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,138,96,0.59,0.41,191,43,0.82,0.18,230,4,0.98,0.02,191,43,0.82,0.18,136,98,0.58,0.42,159,75,0.68,0.32,234,0,1.00,0.00,221,13,0.94,0.06,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3370,374,0.88,0.10
big_char_287_U.png,U,,57,7,0.89,0.11,64,0,1.00,0.00,64,0,1.00,0.00,33,31,0.52,0.48,32,32,0.50,0.50,64,0,1.00,0.00,64,0,1.00,0.00,24,40,0.38,0.62,30,34,0.47,0.53,64,0,1.00,0.00,61,3,0.95,0.05,27,37,0.42,0.58,46,18,0.72,0.28,24,40,0.38,0.62,26,38,0.41,0.59,55,9,0.86,0.14,735,289,0.70,0.27
big_char_761_Y.png,Y,,234,0,1.00,0.00,225,9,0.96,0.04,231,3,0.99,0.01,232,2,0.99,0.01,234,0,1.00,0.00,179,55,0.76,0.24,164,70,0.70,0.30,234,0,1.00,0.00,234,0,1.00,0.00,217,17,0.93,0.07,183,51,0.78,0.22,234,0,1.00,0.00,234,0,1.00,0.00,198,36,0.85,0.15,184,50,0.79,0.21,234,0,1.00,0.00,3451,293,0.89,0.08
big_char_252_L.png,L,,50,4,0.93,0.07,38,16,0.70,0.30,54,0,1.00,0.00,54,0,1.00,0.00,29,25,0.54,0.46,51,3,0.94,0.06,54,0,1.00,0.00,54,0,1.00,0.00,28,26,0.52,0.48,54,0,1.00,0.00,54,0,1.00,0.00,39,15,0.72,0.28,32,22,0.59,0.41,14,40,0.26,0.74,15,39,0.28,0.72,31,23,0.57,0.43,651,213,0.69,0.22
big_char_77_R.png,R,,63,0,1.00,0.00,52,11,0.83,0.17,25,38,0.40,0.60,55,8,0.87,0.13,44,19,0.70,0.30,12,51,0.19,0.81,27,36,0.43,0.57,56,7,0.89,0.11,20,43,0.32,0.68,11,52,0.17,0.83,60,3,0.95,0.05,63,0,1.00,0.00,21,42,0.33,0.67,47,16,0.75,0.25,31,32,0.49,0.51,44,19,0.70,0.30,631,377,0.58,0.35
big_char_1126_J.png,J,,76,12,0.86,0.14,64,24,0.73,0.27,41,47,0.47,0.53,68,20,0.77,0.23,88,0,1.00,0.00,81,7,0.92,0.08,60,28,0.68,0.32,69,19,0.78,0.22,63,25,0.72,0.28,86,2,0.98,0.02,87,1,0.99,0.01,44,44,0.50,0.50,63,25,0.72,0.28,58,30,0.66,0.34,61,27,0.69,0.31,36,52,0.41,0.59,1045,363,0.70,0.24
big_char_341_C.png,C,C,56,0,1.00,0.00,41,15,0.73,0.27,19,37,0.34,0.66,46,10,0.82,0.18,36,20,0.64,0.36,37,19,0.66,0.34,56,0,1.00,0.00,56,0,1.00,0.00,23,33,0.41,0.59,56,0,1.00,0.00,56,0,1.00,0.00,56,0,1.00,0.00,42,14,0.75,0.25,28,28,0.50,0.50,37,19,0.66,0.34,45,11,0.80,0.20,690,206,0.70,0.21
big_char_250_N.png,N,,62,22,0.74,0.26,71,13,0.85,0.15,84,0,1.00,0.00,62,22,0.74,0.26,44,40,0.52,0.48,56,28,0.67,0.33,84,0,1.00,0.00,52,32,0.62,0.38,47,37,0.56,0.44,41,43,0.49,0.51,84,0,1.00,0.00,51,33,0.61,0.39,60,24,0.71,0.29,65,19,0.77,0.23,34,50,0.40,0.60,62,22,0.74,0.26,959,385,0.69,0.28
big_char_1259_L.png,L,,27,18,0.60,0.40,45,0,1.00,0.00,45,0,1.00,0.00,45,0,1.00,0.00,15,30,0.33,0.67,45,0,1.00,0.00,45,0,1.00,0.00,45,0,1.00,0.00,16,29,0.36,0.64,45,0,1.00,0.00,45,0,1.00,0.00,45,0,1.00,0.00,18,27,0.40,0.60,9,36,0.20,0.80,8,37,0.18,0.82,13,32,0.29,0.71,511,209,0.57,0.23
big_char_215_Y.png,Y,,37,33,0.53,0.47,70,0,1.00,0.00,36,34,0.51,0.49,69,1,0.99,0.01,48,22,0.69,0.31,43,27,0.61,0.39,19,51,0.27,0.73,56,14,0.80,0.20,70,0,1.00,0.00,66,4,0.94,0.06,65,5,0.93,0.07,26,44,0.37,0.63,70,0,1.00,0.00,42,28,0.60,0.40,40,30,0.57,0.43,34,36,0.49,0.51,791,329,0.66,0.27
big_char_23_Z.png,Z,,50,13,0.79,0.21,36,27,0.57,0.43,25,38,0.40,0.60,60,3,0.95,0.05,60,3,0.95,0.05,50,13,0.79,0.21,24,39,0.38,0.62,59,4,0.94,0.06,51,12,0.81,0.19,23,40,0.37,0.63,42,21,0.67,0.33,48,15,0.76,0.24,29,34,0.46,0.54,38,25,0.60,0.40,38,25,0.60,0.40,43,20,0.68,0.32,676,332,0.65,0.32
big_char_1346_N.png,N,U,67,3,0.96,0.04,34,36,0.49,0.51,70,0,1.00,0.00,61,9,0.87,0.13,46,24,0.66,0.34,15,55,0.21,0.79,70,0,1.00,0.00,41,29,0.59,0.41,33,37,0.47,0.53,44,26,0.63,0.37,59,11,0.84,0.16,37,33,0.53,0.47,36,34,0.51,0.49,68,2,0.97,0.03,27,43,0.39,0.61,60,10,0.86,0.14,768,352,0.62,0.28
big_char_873_J.png,J,,44,12,0.79,0.21,29,27,0.52,0.48,21,35,0.38,0.62,34,22,0.61,0.39,56,0,1.00,0.00,56,0,1.00,0.00,23,33,0.41,0.59,50,6,0.89,0.11,32,24,0.57,0.43,56,0,1.00,0.00,23,33,0.41,0.59,54,2,0.96,0.04,45,11,0.80,0.20,30,26,0.54,0.46,25,31,0.45,0.55,53,3,0.95,0.05,631,265,0.68,0.29
big_char_1212_C.png,C,C,56,0,1.00,0.00,33,23,0.59,0.41,15,41,0.27,0.73,33,23,0.59,0.41,31,25,0.55,0.45,46,10,0.82,0.18,53,3,0.95,0.05,56,0,1.00,0.00,24,32,0.43,0.57,55,1,0.98,0.02,56,0,1.00,0.00,56,0,1.00,0.00,50,6,0.89,0.11,26,30,0.46,0.54,28,28,0.50,0.50,30,26,0.54,0.46,648,248,0.65,0.25
big_char_40_Y.png,Y,,49,21,0.70,0.30,54,16,0.77,0.23,70,0,1.00,0.00,64,6,0.91,0.09,58,12,0.83,0.17,41,29,0.59,0.41,31,39,0.44,0.56,11,59,0.16,0.84,53,17,0.76,0.24,70,0,1.00,0.00,70,0,1.00,0.00,22,48,0.31,0.69,55,15,0.79,0.21,56,14,0.80,0.20,46,24,0.66,0.34,47,23,0.67,0.33,797,323,0.69,0.28
big_char_471_Q.png,Q,,63,0,1.00,0.00,36,27,0.57,0.43,35,28,0.56,0.44,29,34,0.46,0.54,52,11,0.83,0.17,24,39,0.38,0.62,50,13,0.79,0.21,42,21,0.67,0.33,49,14,0.78,0.22,23,40,0.37,0.63,62,1,0.98,0.02,38,25,0.60,0.40,41,22,0.65,0.35,38,25,0.60,0.40,26,37,0.41,0.59,33,30,0.52,0.48,641,367,0.55,0.31
big_char_298_P.png,P,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,217,4,0.98,0.02,73,148,0.33,0.67,219,2,0.99,0.01,221,0,1.00,0.00,182,39,0.82,0.18,183,38,0.83,0.17,221,0,1.00,0.00,221,0,1.00,0.00,218,3,0.99,0.01,220,1,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3301,235,0.89,0.06
big_char_1355_D.png,D,,221,0,1.00,0.00,201,20,0.91,0.09,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,149,72,0.67,0.33,161,60,0.73,0.27,221,0,1.00,0.00,221,0,1.00,0.00,119,102,0.54,0.46,137,84,0.62,0.38,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,3198,338,0.85,0.09
big_char_53_D.png,D,,221,0,1.00,0.00,199,22,0.90,0.10,209,12,0.95,0.05,214,7,0.97,0.03,221,0,1.00,0.00,157,64,0.71,0.29,144,77,0.65,0.35,221,0,1.00,0.00,221,0,1.00,0.00,137,84,0.62,0.38,143,78,0.65,0.35,221,0,1.00,0.00,221,0,1.00,0.00,205,16,0.93,0.07,221,0,1.00,0.00,221,0,1.00,0.00,3176,360,0.83,0.09
big_char_1049_V.png,V,,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,200,34,0.85,0.15,154,80,0.66,0.34,234,0,1.00,0.00,234,0,1.00,0.00,189,45,0.81,0.19,218,16,0.93,0.07,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,3565,179,0.93,0.05
big_char_667_Z.png,Z,,90,0,1.00,0.00,53,37,0.59,0.41,35,55,0.39,0.61,87,3,0.97,0.03,90,0,1.00,0.00,69,21,0.77,0.23,50,40,0.56,0.44,86,4,0.96,0.04,55,35,0.61,0.39,30,60,0.33,0.67,59,31,0.66,0.34,79,11,0.88,0.12,85,5,0.94,0.06,37,53,0.41,0.59,43,47,0.48,0.52,50,40,0.56,0.44,998,442,0.63,0.28
big_char_652_S.png,S,,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,234,0,1.00,0.00,210,24,0.90,0.10,174,60,0.74,0.26,232,2,0.99,0.01,230,4,0.98,0.02,189,45,0.81,0.19,200,34,0.85,0.15,234,0,1.00,0.00,234,0,1.00,0.00,184,50,0.79,0.21,211,23,0.90,0.10,234,0,1.00,0.00,3500,244,0.90,0.06
big_char_245_U.png,U,,45,19,0.70,0.30,64,0,1.00,0.00,64,0,1.00,0.00,33,31,0.52,0.48,33,31,0.52,0.48,64,0,1.00,0.00,64,0,1.00,0.00,26,38,0.41,0.59,33,31,0.52,0.48,64,0,1.00,0.00,63,1,0.98,0.02,21,43,0.33,0.67,44,20,0.69,0.31,29,35,0.45,0.55,27,37,0.42,0.58,53,11,0.83,0.17,727,297,0.67,0.27
big_char_588_P.png,P,P,70,0,1.00,0.00,60,10,0.86,0.14,35,35,0.50,0.50,29,41,0.41,0.59,69,1,0.99,0.01,14,56,0.20,0.80,39,31,0.56,0.44,32,38,0.46,0.54,42,28,0.60,0.40,43,27,0.61,0.39,70,0,1.00,0.00,70,0,1.00,0.00,33,37,0.47,0.53,68,2,0.97,0.03,70,0,1.00,0.00,70,0,1.00,0.00,814,306,0.66,0.25
big_char_1094_D.png,D,S,35,21,0.62,0.38,47,9,0.84,0.16,56,0,1.00,0.00,56,0,1.00,0.00,30,26,0.54,0.46,27,29,0.48,0.52,37,19,0.66,0.34,56,0,1.00,0.00,31,25,0.55,0.45,56,0,1.00,0.00,36,20,0.64,0.36,29,27,0.52,0.48,23,33,0.41,0.59,25,31,0.45,0.55,20,36,0.36,0.64,30,26,0.54,0.46,594,302,0.62,0.31
big_char_979_S.png,S,,234,0,1.00,0.00,232,2,0.99,0.01,217,17,0.93,0.07,234,0,1.00,0.00,234,0,1.00,0.00,194,40,0.83,0.17,164,70,0.70,0.30,234,0,1.00,0.00,234,0,1.00,0.00,169,65,0.72,0.28,159,75,0.68,0.32,234,0,1.00,0.00,234,0,1.00,0.00,229,5,0.98,0.02,229,5,0.98,0.02,234,0,1.00,0.00,3465,279,0.88,0.07
big_char_1353_B.png,B,,219,2,0.99,0.01,180,41,0.81,0.19,182,39,0.82,0.18,221,0,1.00,0.00,221,0,1.00,0.00,112,109,0.51,0.49,185,36,0.84,0.16,221,0,1.00,0.00,206,15,0.93,0.07,145,76,0.66,0.34,183,38,0.83,0.17,221,0,1.00,0.00,221,0,1.00,0.00,141,80,0.64,0.36,206,15,0.93,0.07,221,0,1.00,0.00,3085,451,0.80,0.12
big_char_451_T.png,T,,233,1,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,232,2,0.99,0.01,215,19,0.92,0.08,117,117,0.50,0.50,173,61,0.74,0.26,234,0,1.00,0.00,234,0,1.00,0.00,177,57,0.76,0.24,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,205,29,0.88,0.12,234,0,1.00,0.00,234,0,1.00,0.00,3458,286,0.89,0.07
big_char_1198_L.png,L,,215,6,0.97,0.03,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,161,60,0.73,0.27,221,0,1.00,0.00,221,0,1.00,0.00,207,14,0.94,0.06,128,93,0.58,0.42,191,30,0.86,0.14,221,0,1.00,0.00,212,9,0.96,0.04,197,24,0.89,0.11,200,21,0.90,0.10,221,0,1.00,0.00,3279,257,0.87,0.07
big_char_1386_N.png,N,,56,7,0.89,0.11,41,22,0.65,0.35,63,0,1.00,0.00,56,7,0.89,0.11,36,27,0.57,0.43,24,39,0.38,0.62,63,0,1.00,0.00,33,30,0.52,0.48,26,37,0.41,0.59,27,36,0.43,0.57,57,6,0.90,0.10,36,27,0.57,0.43,28,35,0.44,0.56,40,23,0.63,0.37,17,46,0.27,0.73,56,7,0.89,0.11,659,349,0.59,0.31
big_char_997_N.png,N,,84,0,1.00,0.00,60,24,0.71,0.29,84,0,1.00,0.00,63,21,0.75,0.25,65,19,0.77,0.23,38,46,0.45,0.55,84,0,1.00,0.00,57,27,0.68,0.32,42,42,0.50,0.50,41,43,0.49,0.51,84,0,1.00,0.00,47,37,0.56,0.44,47,37,0.56,0.44,47,37,0.56,0.44,39,45,0.46,0.54,68,16,0.81,0.19,950,394,0.61,0.25
big_char_1214_R.png,R,P,67,14,0.83,0.17,35,46,0.43,0.57,72,9,0.89,0.11,81,0,1.00,0.00,30,51,0.37,0.63,41,40,0.51,0.49,76,5,0.94,0.06,81,0,1.00,0.00,24,57,0.30,0.70,53,28,0.65,0.35,81,0,1.00,0.00,81,0,1.00,0.00,67,14,0.83,0.17,63,18,0.78,0.22,44,37,0.54,0.46,51,30,0.63,0.37,947,349,0.69,0.25
big_char_211_J.png,J,,87,3,0.97,0.03,47,43,0.52,0.48,41,49,0.46,0.54,54,36,0.60,0.40,90,0,1.00,0.00,83,7,0.92,0.08,55,35,0.61,0.39,90,0,1.00,0.00,79,11,0.88,0.12,90,0,1.00,0.00,51,39,0.57,0.43,90,0,1.00,0.00,49,41,0.54,0.46,58,32,0.64,0.36,54,36,0.60,0.40,90,0,1.00,0.00,1108,332,0.73,0.22
big_char_300_G.png,G,G,88,0,1.00,0.00,70,18,0.80,0.20,56,32,0.64,0.36,71,17,0.81,0.19,54,34,0.61,0.39,73,15,0.83,0.17,54,34,0.61,0.39,79,9,0.90,0.10,42,46,0.48,0.52,75,13,0.85,0.15,57,31,0.65,0.35,26,62,0.30,0.70,87,1,0.99,0.01,69,19,0.78,0.22,45,43,0.51,0.49,68,20,0.77,0.23,1014,394,0.70,0.27
big_char_1050_W.png,W,W,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,201,33,0.86,0.14,204,30,0.87,0.13,227,7,0.97,0.03,234,0,1.00,0.00,183,51,0.78,0.22,119,115,0.51,0.49,131,103,0.56,0.44,234,0,1.00,0.00,234,0,1.00,0.00,217,17,0.93,0.07,219,15,0.94,0.06,234,0,1.00,0.00,3373,371,0.88,0.10
big_char_468_G.png,G,,63,1,0.98,0.02,34,30,0.53,0.47,24,40,0.38,0.62,36,28,0.56,0.44,35,29,0.55,0.45,57,7,0.89,0.11,64,0,1.00,0.00,64,0,1.00,0.00,38,26,0.59,0.41,31,33,0.48,0.52,23,41,0.36,0.64,24,40,0.38,0.62,42,22,0.66,0.34,35,29,0.55,0.45,30,34,0.47,0.53,32,32,0.50,0.50,632,392,0.55,0.34
big_char_1122_Y.png,Y,,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,205,29,0.88,0.12,180,54,0.77,0.23,232,2,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,202,32,0.86,0.14,201,33,0.86,0.14,234,0,1.00,0.00,230,4,0.98,0.02,186,48,0.79,0.21,189,45,0.81,0.19,234,0,1.00,0.00,3494,250,0.92,0.07
big_char_794_P.png,P,,56,4,0.93,0.07,34,26,0.57,0.43,31,29,0.52,0.48,39,21,0.65,0.35,19,41,0.32,0.68,21,39,0.35,0.65,26,34,0.43,0.57,43,17,0.72,0.28,10,50,0.17,0.83,45,15,0.75,0.25,60,0,1.00,0.00,60,0,1.00,0.00,35,25,0.58,0.42,43,17,0.72,0.28,60,0,1.00,0.00,60,0,1.00,0.00,642,318,0.67,0.33
big_char_606_L.png,L,,45,5,0.90,0.10,37,13,0.74,0.26,50,0,1.00,0.00,50,0,1.00,0.00,28,22,0.56,0.44,43,7,0.86,0.14,50,0,1.00,0.00,50,0,1.00,0.00,24,26,0.48,0.52,50,0,1.00,0.00,50,0,1.00,0.00,50,0,1.00,0.00,17,33,0.34,0.66,19,31,0.38,0.62,20,30,0.40,0.60,20,30,0.40,0.60,603,197,0.66,0.21
big_char_1194_A.png,A,,221,0,1.00,0.00,221,0,1.00,0.00,217,4,0.98,0.02,221,0,1.00,0.00,221,0,1.00,0.00,175,46,0.79,0.21,104,117,0.47,0.53,214,7,0.97,0.03,221,0,1.00,0.00,160,61,0.72,0.28,130,91,0.59,0.41,221,0,1.00,0.00,221,0,1.00,0.00,219,2,0.99,0.01,205,16,0.93,0.07,221,0,1.00,0.00,3192,344,0.85,0.09
big_char_521_X.png,X,J,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,195,39,0.83,0.17,175,59,0.75,0.25,234,0,1.00,0.00,234,0,1.00,0.00,122,112,0.52,0.48,226,8,0.97,0.03,234,0,1.00,0.00,224,10,0.96,0.04,211,23,0.90,0.10,225,9,0.96,0.04,234,0,1.00,0.00,3484,260,0.93,0.07
big_char_486_M.png,M,,226,8,0.97,0.03,224,10,0.96,0.04,216,18,0.92,0.08,216,18,0.92,0.08,233,1,1.00,0.00,181,53,0.77,0.23,170,64,0.73,0.27,227,7,0.97,0.03,177,57,0.76,0.24,146,88,0.62,0.38,135,99,0.58,0.42,223,11,0.95,0.05,224,10,0.96,0.04,234,0,1.00,0.00,226,8,0.97,0.03,223,11,0.95,0.05,3281,463,0.83,0.12
big_char_769_P.png,P,,59,4,0.94,0.06,31,32,0.49,0.51,35,28,0.56,0.44,33,30,0.52,0.48,34,29,0.54,0.46,46,17,0.73,0.27,43,20,0.68,0.32,20,43,0.32,0.68,18,45,0.29,0.71,50,13,0.79,0.21,53,10,0.84,0.16,62,1,0.98,0.02,40,23,0.63,0.37,50,13,0.79,0.21,63,0,1.00,0.00,63,0,1.00,0.00,700,308,0.63,0.28
big_char_453_V.png,V,V,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,197,37,0.84,0.16,199,35,0.85,0.15,234,0,1.00,0.00,234,0,1.00,0.00,156,78,0.67,0.33,171,63,0.73,0.27,234,0,1.00,0.00,234,0,1.00,0.00,184,50,0.79,0.21,234,0,1.00,0.00,234,0,1.00,0.00,3481,263,0.90,0.07
big_char_1307_J.png,J,,90,0,1.00,0.00,67,23,0.74,0.26,41,49,0.46,0.54,51,39,0.57,0.43,90,0,1.00,0.00,90,0,1.00,0.00,51,39,0.57,0.43,90,0,1.00,0.00,79,11,0.88,0.12,90,0,1.00,0.00,55,35,0.61,0.39,90,0,1.00,0.00,69,21,0.77,0.23,58,32,0.64,0.36,49,41,0.54,0.46,90,0,1.00,0.00,1150,290,0.76,0.19
big_char_851_Z.png,Z,,59,31,0.66,0.34,47,43,0.52,0.48,75,15,0.83,0.17,90,0,1.00,0.00,77,13,0.86,0.14,66,24,0.73,0.27,44,46,0.49,0.51,73,17,0.81,0.19,86,4,0.96,0.04,40,50,0.44,0.56,70,20,0.78,0.22,83,7,0.92,0.08,58,32,0.64,0.36,40,50,0.44,0.56,50,40,0.56,0.44,58,32,0.64,0.36,1016,424,0.69,0.29
big_char_34_C.png,C,,234,0,1.00,0.00,220,14,0.94,0.06,229,5,0.98,0.02,234,0,1.00,0.00,212,22,0.91,0.09,176,58,0.75,0.25,230,4,0.98,0.02,234,0,1.00,0.00,216,18,0.92,0.08,156,78,0.67,0.33,203,31,0.87,0.13,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,3514,230,0.94,0.06
big_char_1008_R.png,R,,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,221,0,1.00,0.00,215,6,0.97,0.03,104,117,0.47,0.53,213,8,0.96,0.04,221,0,1.00,0.00,188,33,0.85,0.15,114,107,0.52,0.48,220,1,1.00,0.00,221,0,1.00,0.00,200,21,0.90,0.10,195,26,0.88,0.12,154,67,0.70,0.30,212,9,0.96,0.04,3141,395,0.80,0.10
big_char_249_Y.png,Y,,38,32,0.54,0.46,65,5,0.93,0.07,35,35,0.50,0.50,65,5,0.93,0.07,65,5,0.93,0.07,40,30,0.57,0.43,24,46,0.34,0.66,62,8,0.89,0.11,70,0,1.00,0.00,70,0,1.00,0.00,58,12,0.83,0.17,37,33,0.53,0.47,45,25,0.64,0.36,40,30,0.57,0.43,40,30,0.57,0.43,41,29,0.59,0.41,795,325,0.67,0.27
big_char_995_M.png,M,M,80,0,1.00,0.00,37,43,0.46,0.54,66,14,0.82,0.17,80,0,1.00,0.00,58,22,0.72,0.28,67,13,0.84,0.16,31,49,0.39,0.61,28,52,0.35,0.65,44,36,0.55,0.45,80,0,1.00,0.00,25,55,0.31,0.69,48,32,0.60,0.40,47,33,0.59,0.41,80,0,1.00,0.00,53,27,0.66,0.34,48,32,0.60,0.40,872,408,0.58,0.27
big_char_608_B.png,B,R,220,1,1.00,0.00,214,7,0.97,0.03,187,34,0.85,0.15,221,0,1.00,0.00,221,0,1.00,0.00,155,66,0.70,0.30,127,94,0.57,0.43,221,0,1.00,0.00,221,0,1.00,0.00,151,70,0.68,0.32,147,74,0.67,0.33,221,0,1.00,0.00,221,0,1.00,0.00,208,13,0.94,0.06,187,34,0.85,0.15,221,0,1.00,0.00,3143,393,0.84,0.10
big_char_110_K.png,K,,23,31,0.43,0.57,39,15,0.72,0.28,53,1,0.98,0.02,49,5,0.91,0.09,14,40,0.26,0.74,31,23,0.57,0.43,23,31,0.43,0.57,37,17,0.69,0.31,14,40,0.26,0.74,28,26,0.52,0.48,48,6,0.89,0.11,54,0,1.00,0.00,35,19,0.65,0.35,18,36,0.33,0.67,29,25,0.54,0.46,30,24,0.56,0.44,525,339,0.54,0.35
big_char_1078_M.png,M,M,214,7,0.97,0.03,212,9,0.96,0.04,213,8,0.96,0.04,219,2,0.99,0.01,221,0,1.00,0.00,118,103,0.53,0.47,182,39,0.82,0.18,218,3,0.99,0.01,181,40,0.82,0.18,123,98,0.56,0.44,119,102,0.54,0.46,213,8,0.96,0.04,209,12,0.95,0.05,218,3,0.99,0.01,203,18,0.92,0.08,221,0,1.00,0.00,3084,452,0.80,0.12
big_char_430_T.png,T,,35,35,0.50,0.50,22,48,0.31,0.69,28,42,0.40,0.60,36,34,0.51,0.49,64,6,0.91,0.09,31,39,0.44,0.56,70,0,1.00,0.00,70,0,1.00,0.00,70,0,1.00,0.00,39,31,0.56,0.44,70,0,1.00,0.00,70,0,1.00,0.00,70,0,1.00,0.00,51,19,0.73,0.27,70,0,1.00,0.00,70,0,1.00,0.00,866,254,0.75,0.22
big_char_370_X.png,X,,231,3,0.99,0.01,234,0,1.00,0.00,234,0,1.00,0.00,234,0,1.00,0.00,233,1,1.00,0.00,206,28,0.88,0.12,192,42,0.82,0.18,234,0,1.00,0.00,234,0,1.00,0.00,150,84,0.64,0.36,197,37,0.84,0.16,234,0,1.00,0.00,234,0,1.00,0.00,216,18,0.92,0.08,215,19,0.92,0.08,234,0,1.00,0.00,3512,232,0.87,0.06
